823201775800	75800	480657.178	4438811.829	40.5827	3.067
823201775801	75801	480656.735	4438810.118	40.602	3.109
823201775802	75802	480656.305	4438808.402	40.6014	3.101
823201775803	75803	480655.862	4438806.662	40.6077	3.127
823201775804	75804	480655.365	4438804.838	40.5917	3.042
823201775805	75805	480654.766	4438802.93	40.585	2.979
823201775806	75806	480654.055	4438800.905	40.5774	3.039
823201775807	75807	480653.267	4438798.788	40.579	3.111
823201775808	75808	480652.433	4438796.606	40.5726	3.148
823201775809	75809	480651.527	4438794.416	40.5801	3.187
823201775810	75810	480650.6	4438792.179	40.5688	3.213
823201775811	75811	480649.649	4438789.907	40.5861	3.251
823201775812	75812	480648.704	4438787.596	40.5814	3.265
823201775813	75813	480647.775	4438785.262	40.5705	3.286
823201775814	75814	480646.858	4438782.915	40.5623	3.280
823201775815	75815	480645.971	4438780.586	40.5812	3.337
823201775816	75816	480645.107	4438778.225	40.5793	3.365
823201775817	75817	480644.3	4438775.822	40.5875	3.378
823201775818	75818	480643.52	4438773.404	40.5593	3.385
823201775819	75819	480642.74	4438770.977	40.5763	3.429
823201775820	75820	480641.964	4438768.606	40.5714	3.429
823201775821	75821	480641.244	4438766.435	40.5783	3.464
823201775822	75822	480640.576	4438764.376	40.5891	3.477
823201775823	75823	480639.942	4438762.378	40.6006	3.576
823201775824	75824	480639.333	4438760.454	40.5957	3.444
823201775825	75825	480638.746	4438758.653	40.5796	3.466
823201775826	75826	480638.179	4438756.927	40.5747	3.480
823201775827	75827	480637.626	4438755.252	40.5916	3.555
823201775828	75828	480637.084	4438753.626	40.5887	3.584
823201775829	75829	480636.549	4438752.041	40.5874	3.567
823201775830	75830	480636.049	4438750.485	40.5858	3.611
823201775831	75831	480635.556	4438748.953	40.6041	3.655
823201775832	75832	480635.091	4438747.437	40.5882	3.626
823201775833	75833	480634.635	4438745.926	40.5885	3.636
823201775834	75834	480634.197	4438744.431	40.5909	3.614
823201775835	75835	480633.746	4438742.954	40.5917	3.613
823201775836	75836	480633.289	4438741.497	40.5777	3.640
823201775837	75837	480632.824	4438740.06	40.599	3.656
823201775838	75838	480632.345	4438738.664	40.5804	3.646
823201775839	75839	480631.84	4438737.32	40.5822	3.648
823201775840	75840	480631.354	4438735.98	40.5902	3.734
823201775841	75841	480630.894	4438734.647	40.5781	3.680
823201775842	75842	480630.43	4438733.303	40.5884	3.717
823201775843	75843	480629.961	4438731.951	40.5944	3.733
823201775844	75844	480629.476	4438730.589	40.5885	3.727
823201775845	75845	480628.983	4438729.229	40.5876	3.729
823201775846	75846	480628.525	4438727.881	40.596	3.743
823201775847	75847	480628.059	4438726.543	40.5885	3.717
823201775848	75848	480627.6	4438725.19	40.5771	3.718
823201775849	75849	480627.124	4438723.847	40.5963	3.748
823201775850	75850	480626.637	4438722.52	40.5696	3.714
823201775851	75851	480626.151	4438721.183	40.5901	3.774
823201775852	75852	480625.669	4438719.843	40.5911	3.760
823201775853	75853	480625.174	4438718.494	40.5863	3.763
823201775854	75854	480624.687	4438717.146	40.5841	3.751
823201775855	75855	480624.201	4438715.79	40.5821	3.773
823201775856	75856	480623.688	4438714.448	40.5876	3.769
823201775857	75857	480623.173	4438713.107	40.5945	3.775
823201775858	75858	480622.65	4438711.765	40.5904	3.764
823201775859	75859	480622.11	4438710.423	40.5786	3.723
823201775900	75900	480621.556	4438709.092	40.5902	3.756
823201775901	75901	480620.994	4438707.79	40.5919	3.779
823201775902	75902	480620.44	4438706.47	40.5903	3.791
823201775903	75903	480619.883	4438705.143	40.5925	3.781
823201775904	75904	480619.316	4438703.84	40.5912	3.830
823201775905	75905	480618.757	4438702.546	40.5775	3.814
823201775906	75906	480618.175	4438701.242	40.593	3.845
823201775907	75907	480617.598	4438699.943	40.579	3.821
823201775908	75908	480617.024	4438698.633	40.5867	3.824
823201775909	75909	480616.468	4438697.303	40.6043	3.854
823201775910	75910	480615.911	4438695.972	40.5875	3.833
823201775911	75911	480615.342	4438694.658	40.5883	3.848
823201775912	75912	480614.753	4438693.334	40.5938	3.876
823201775913	75913	480614.147	4438692.01	40.5928	3.875
823201775914	75914	480613.537	4438690.677	40.5804	3.895
823201775915	75915	480612.933	4438689.355	40.6071	3.939
823201775916	75916	480612.305	4438688.034	40.573	3.901
823201775917	75917	480611.678	4438686.704	40.5966	3.950
823201775918	75918	480611.032	4438685.401	40.5952	3.958
823201775919	75919	480610.406	4438684.111	40.5948	3.940
823201775920	75920	480609.759	4438682.833	40.5899	3.890
823201775921	75921	480609.122	4438681.537	40.5861	3.836
823201775922	75922	480608.484	4438680.24	40.5873	3.895
823201775923	75923	480607.82	4438678.964	40.599	3.941
